date_from,date_to,term,missing_data,trend_index,trend_index_12w_ma,trend_index_52w_ma,trend_index_12w_ma_prior_year,trend_index_12w_ma_yoy_pct
2025-02-23,2025-03-01,Trade School,False,14.0,13.083333333333334,12.788461538461538,11.75,11.347517730496447
2025-03-02,2025-03-08,AI Porn,False,45.0,48.75,38.03846153846154,32.166666666666664,51.554404145077726
2025-03-02,2025-03-08,Best Colleges,False,27.0,25.0,29.21153846153846,28.25,-11.504424778761058
2025-03-02,2025-03-08,Trade School,False,15.0,13.25,12.826923076923077,11.916666666666666,11.188811188811188
2025-03-09,2025-03-15,AI Porn,False,46.0,48.66666666666666,38.38461538461539,32.416666666666664,50.128534704370175
2025-03-09,2025-03-15,Best Colleges,False,26.0,25.25,29.134615384615383,28.666666666666668,-11.91860465116279
2025-03-09,2025-03-15,Trade School,False,14.0,13.5,12.884615384615383,12.083333333333334,11.724137931034484
2025-03-16,2025-03-22,AI Porn,False,46.0,47.91666666666666,38.69230769230769,32.5,47.435897435897424
2025-03-16,2025-03-22,Best Colleges,False,32.0,26.25,29.115384615384617,29.166666666666668,-10.000000000000009
2025-03-16,2025-03-22,Trade School,False,14.0,14.0,12.923076923076923,12.416666666666666,12.751677852349008
2025-03-23,2025-03-29,AI Porn,False,47.0,47.25,39.01923076923077,32.5,45.38461538461538
2025-03-23,2025-03-29,Best Colleges,False,32.0,27.08333333333333,29.057692307692307,29.75,-8.963585434173671
2025-03-23,2025-03-29,Trade School,False,15.0,14.333333333333334,12.98076923076923,12.5,14.666666666666671
2025-03-30,2025-04-05,AI Porn,False,55.0,47.66666666666666,39.53846153846154,32.5,46.66666666666666
2025-03-30,2025-04-05,Best Colleges,False,34.0,27.75,29.0,30.33333333333333,-8.516483516483508
2025-03-30,2025-04-05,Trade School,False,16.0,14.5,13.057692307692308,12.5,15.999999999999991
2025-04-06,2025-04-12,AI Porn,False,51.0,47.91666666666666,39.92307692307692,32.833333333333336,45.93908629441623
2025-04-06,2025-04-12,Best Colleges,False,32.0,28.166666666666668,29.0,30.666666666666668,-8.15217391304348
2025-04-06,2025-04-12,Trade School,False,14.0,14.416666666666666,13.076923076923077,12.5,15.333333333333332
2025-04-13,2025-04-19,AI Porn,False,51.0,48.333333333333336,40.32692307692308,31.916666666666668,51.43603133159269
2025-04-13,2025-04-19,Best Colleges,False,33.0,28.666666666666668,29.03846153846154,30.666666666666668,-6.521739130434778
2025-04-13,2025-04-19,Trade School,False,15.0,14.416666666666666,13.134615384615383,12.333333333333334,16.891891891891888
2025-04-20,2025-04-26,AI Porn,False,51.0,48.5,40.71153846153846,30.916666666666668,56.8733153638814
2025-04-20,2025-04-26,Best Colleges,False,33.0,29.33333333333333,28.98076923076923,31.25,-6.133333333333335
2025-04-20,2025-04-26,Trade School,False,16.0,14.583333333333334,13.192307692307692,12.333333333333334,18.24324324324325
2025-04-27,2025-05-03,AI Porn,False,51.0,48.66666666666666,41.09615384615385,30.83333333333333,57.837837837837846
2025-04-27,2025-05-03,Best Colleges,False,36.0,30.25,28.98076923076923,31.916666666666668,-5.22193211488251
2025-04-27,2025-05-03,Trade School,False,16.0,14.583333333333334,13.23076923076923,12.416666666666666,17.44966442953022
2025-05-04,2025-05-10,AI Porn,False,51.0,48.91666666666666,41.5,30.58333333333333,59.945504087193456
2025-05-04,2025-05-10,Best Colleges,False,39.0,31.33333333333333,28.923076923076923,33.083333333333336,-5.289672544080615
2025-05-04,2025-05-10,Trade School,False,15.0,14.75,13.25,12.583333333333334,17.218543046357617
2025-05-11,2025-05-17,AI Porn,False,50.0,49.16666666666666,41.86538461538461,30.166666666666668,62.98342541436463
2025-05-11,2025-05-17,Best Colleges,False,45.0,32.916666666666664,28.923076923076923,34.5,-4.589371980676338
2025-05-11,2025-05-17,Trade School,False,15.0,14.916666666666666,13.26923076923077,12.75,16.99346405228759
2025-05-18,2025-05-24,AI Porn,False,53.0,49.75,42.30769230769231,30.0,65.83333333333334
2025-05-18,2025-05-24,Best Colleges,False,41.0,34.166666666666664,28.923076923076923,35.5,-3.7558685446009488
2025-05-18,2025-05-24,Trade School,False,14.0,14.916666666666666,13.307692307692308,12.666666666666666,17.763157894736835
2025-05-25,2025-05-31,AI Porn,False,59.0,50.91666666666666,42.80769230769231,30.25,68.31955922865014
2025-05-25,2025-05-31,Best Colleges,False,38.0,35.083333333333336,28.865384615384617,36.583333333333336,-4.100227790432798
2025-05-25,2025-05-31,Trade School,False,15.0,14.916666666666666,13.365384615384617,12.583333333333334,18.54304635761588
2025-06-01,2025-06-07,AI Porn,False,65.0,52.5,43.44230769230769,30.58333333333333,71.66212534059946
2025-06-01,2025-06-07,Best Colleges,False,36.0,35.916666666666664,28.865384615384617,37.083333333333336,-3.146067415730347
2025-06-01,2025-06-07,Trade School,False,16.0,15.083333333333334,13.442307692307692,12.666666666666666,19.078947368421066
2025-06-08,2025-06-14,AI Porn,False,65.0,54.083333333333336,44.01923076923077,31.0,74.46236559139786
2025-06-08,2025-06-14,Best Colleges,False,38.0,36.41666666666666,28.884615384615383,37.41666666666666,-2.6726057906458767
2025-06-08,2025-06-14,Trade School,False,14.0,15.083333333333334,13.461538461538462,12.75,18.300653594771244
2025-06-15,2025-06-21,AI Porn,False,65.0,55.583333333333336,44.61538461538461,31.33333333333333,77.39361702127661
2025-06-15,2025-06-21,Best Colleges,False,42.0,37.25,29.03846153846154,37.333333333333336,-0.2232142857142904
2025-06-15,2025-06-21,Trade School,False,14.0,15.0,13.5,12.75,17.647058823529417
2025-06-22,2025-06-28,AI Porn,False,65.0,56.41666666666666,45.23076923076923,31.75,77.69028871391075
2025-06-22,2025-06-28,Best Colleges,False,37.0,37.5,29.096153846153847,37.083333333333336,1.1235955056179805
2025-06-22,2025-06-28,Trade School,False,13.0,14.75,13.51923076923077,12.75,15.686274509803932
2025-06-29,2025-07-05,AI Porn,False,69.0,57.91666666666666,45.92307692307692,31.916666666666668,81.4621409921671
2025-06-29,2025-07-05,Best Colleges,False,37.0,37.91666666666666,29.192307692307693,37.083333333333336,2.2471910112359383
2025-06-29,2025-07-05,Trade School,False,13.0,14.666666666666666,13.576923076923077,12.5,17.333333333333336
2025-07-06,2025-07-12,AI Porn,False,65.0,59.083333333333336,46.53846153846154,32.166666666666664,83.67875647668397
2025-07-06,2025-07-12,Best Colleges,False,36.0,38.16666666666666,29.28846153846154,37.083333333333336,2.921348314606731
2025-07-06,2025-07-12,Trade School,False,13.0,14.5,13.576923076923077,12.583333333333334,15.231788079470189
2025-07-13,2025-07-19,AI Porn,False,66.0,60.333333333333336,47.17307692307692,32.333333333333336,86.5979381443299
2025-07-13,2025-07-19,Best Colleges,False,36.0,38.41666666666666,29.423076923076923,36.5,5.251141552511407
2025-07-13,2025-07-19,Trade School,False,15.0,14.416666666666666,13.634615384615383,12.5,15.333333333333332
2025-07-20,2025-07-26,AI Porn,False,63.0,61.333333333333336,47.71153846153846,32.666666666666664,87.75510204081635
2025-07-20,2025-07-26,Best Colleges,False,34.0,38.25,29.51923076923077,35.916666666666664,6.496519721577743
2025-07-20,2025-07-26,Trade School,False,17.0,14.5,13.73076923076923,12.333333333333334,17.567567567567565
2025-07-27,2025-08-02,AI Porn,False,66.0,62.583333333333336,48.34615384615385,32.916666666666664,90.12658227848102
2025-07-27,2025-08-02,Best Colleges,False,38.0,38.16666666666666,29.692307692307693,34.833333333333336,9.569377990430606
2025-07-27,2025-08-02,Trade School,False,21.0,15.0,13.903846153846152,12.166666666666666,23.28767123287672
2025-08-03,2025-08-09,AI Porn,False,67.0,64.0,48.98076923076923,33.166666666666664,92.96482412060304
2025-08-03,2025-08-09,Best Colleges,False,40.0,37.75,29.884615384615383,33.583333333333336,12.406947890818842
2025-08-03,2025-08-09,Trade School,False,31.0,16.333333333333332,14.26923076923077,12.0,36.11111111111109
2025-08-10,2025-08-16,AI Porn,False,68.0,65.25,49.57692307692308,33.75,93.33333333333331
2025-08-10,2025-08-16,Best Colleges,False,44.0,38.0,30.153846153846157,32.666666666666664,16.326530612244916
2025-08-10,2025-08-16,Trade School,False,37.0,18.25,14.711538461538462,12.166666666666666,50.0
2025-08-17,2025-08-23,AI Porn,False,67.0,65.91666666666667,50.19230769230769,33.916666666666664,94.34889434889438
2025-08-17,2025-08-23,Best Colleges,False,45.0,38.583333333333336,30.46153846153846,31.666666666666668,21.842105263157908
2025-08-17,2025-08-23,Trade School,False,36.0,20.0,15.134615384615383,12.333333333333334,62.16216216216215
2025-08-24,2025-08-30,AI Porn,False,67.0,66.08333333333333,50.78846153846154,34.25,92.94403892944035
2025-08-24,2025-08-30,Best Colleges,False,42.0,39.083333333333336,30.673076923076923,31.25,25.06666666666668
2025-08-24,2025-08-30,Trade School,False,35.0,21.58333333333333,15.538461538461538,12.5,72.66666666666666
2025-08-31,2025-09-06,AI Porn,False,66.0,66.16666666666667,51.36538461538461,34.333333333333336,92.71844660194176
2025-08-31,2025-09-06,Best Colleges,False,45.0,39.66666666666666,30.942307692307693,30.75,28.99728997289972
2025-08-31,2025-09-06,Trade School,False,34.0,23.25,15.923076923076923,12.583333333333334,84.7682119205298
2025-09-07,2025-09-13,AI Porn,False,64.0,66.08333333333333,51.92307692307692,34.416666666666664,92.00968523002422
2025-09-07,2025-09-13,Best Colleges,False,47.0,40.083333333333336,31.307692307692307,30.25,32.50688705234162
2025-09-07,2025-09-13,Trade School,False,36.0,25.08333333333333,16.326923076923077,12.833333333333334,95.45454545454544
2025-09-14,2025-09-20,AI Porn,False,66.0,66.16666666666667,52.5,34.666666666666664,90.86538461538464
2025-09-14,2025-09-20,Best Colleges,False,40.0,40.333333333333336,31.557692307692307,29.666666666666668,35.95505617977528
2025-09-14,2025-09-20,Trade School,False,33.0,26.75,16.692307692307693,13.0,105.76923076923076
2025-09-21,2025-09-27,AI Porn,False,69.0,66.16666666666667,53.17307692307692,34.75,90.40767386091127
2025-09-21,2025-09-27,Best Colleges,False,45.0,41.0,31.865384615384617,29.416666666666668,39.37677053824362
2025-09-21,2025-09-27,Trade School,False,35.0,28.58333333333333,17.115384615384617,13.25,115.72327044025155
2025-09-28,2025-10-04,AI Porn,False,73.0,66.83333333333333,53.92307692307692,34.833333333333336,91.86602870813394
2025-09-28,2025-10-04,Best Colleges,False,41.0,41.41666666666666,32.17307692307692,28.916666666666668,43.22766570605185
2025-09-28,2025-10-04,Trade School,False,35.0,30.416666666666668,17.53846153846154,13.25,129.55974842767296
2025-10-05,2025-10-11,AI Porn,False,79.0,67.91666666666667,54.73076923076923,35.166666666666664,93.1279620853081
2025-10-05,2025-10-11,Best Colleges,False,35.0,41.333333333333336,32.42307692307692,28.33333333333333,45.882352941176485
2025-10-05,2025-10-11,Trade School,False,29.0,31.58333333333333,17.865384615384617,13.25,138.3647798742138
2025-10-12,2025-10-18,AI Porn,False,79.0,69.25,55.5,35.5,95.07042253521128
2025-10-12,2025-10-18,Best Colleges,False,33.0,41.25,32.59615384615385,27.916666666666668,47.76119402985075
2025-10-12,2025-10-18,Trade School,False,33.0,32.916666666666664,18.25,13.333333333333334,146.87499999999994
2025-10-19,2025-10-25,AI Porn,False,78.0,70.25,56.26923076923077,35.916666666666664,95.59164733178656
2025-10-19,2025-10-25,Best Colleges,False,29.0,40.5,32.67307692307692,27.58333333333333,46.82779456193353
2025-10-19,2025-10-25,Trade School,False,31.0,33.75,18.57692307692308,13.5,150.0
2025-10-26,2025-11-01,AI Porn,False,74.0,70.83333333333333,56.92307692307692,36.41666666666666,94.50800915331808
2025-10-26,2025-11-01,Best Colleges,False,29.0,39.583333333333336,32.80769230769231,26.916666666666668,47.058823529411775
2025-10-26,2025-11-01,Trade School,False,29.0,33.583333333333336,18.903846153846157,13.5,148.76543209876547
2025-11-02,2025-11-08,AI Porn,False,72.0,71.16666666666667,57.51923076923077,36.75,93.65079365079367
2025-11-02,2025-11-08,Best Colleges,False,29.0,38.333333333333336,32.94230769230769,26.25,46.031746031746046
2025-11-02,2025-11-08,Trade School,False,29.0,32.916666666666664,19.23076923076923,13.333333333333334,146.87499999999994
2025-11-09,2025-11-15,AI Porn,False,75.0,71.83333333333333,58.17307692307692,37.25,92.84116331096196
2025-11-09,2025-11-15,Best Colleges,False,31.0,37.16666666666666,33.05769230769231,25.916666666666668,43.40836012861735
2025-11-09,2025-11-15,Trade School,False,28.0,32.25,19.5,13.333333333333334,141.87499999999997
2025-11-16,2025-11-22,AI Porn,False,75.0,72.5,58.80769230769231,37.75,92.05298013245032
2025-11-16,2025-11-22,Best Colleges,False,34.0,36.5,33.25,25.33333333333333,44.07894736842106
2025-11-16,2025-11-22,Trade School,False,34.0,32.166666666666664,19.903846153846157,13.25,142.76729559748426
2025-11-23,2025-11-29,AI Porn,False,76.0,73.33333333333333,59.40384615384615,38.5,90.47619047619048
2025-11-23,2025-11-29,Best Colleges,False,36.0,35.75,33.57692307692308,24.33333333333333,46.917808219178085
2025-11-23,2025-11-29,Trade School,False,32.0,32.0,20.346153846153847,12.833333333333334,149.35064935064935
2025-11-30,2025-12-06,AI Porn,False,71.0,73.91666666666667,59.94230769230769,39.16666666666666,88.72340425531917
2025-11-30,2025-12-06,Best Colleges,False,47.0,35.75,34.03846153846154,23.916666666666668,49.4773519163763
2025-11-30,2025-12-06,Trade School,False,41.0,32.416666666666664,20.865384615384617,12.75,154.2483660130719
2025-12-07,2025-12-13,AI Porn,False,76.0,74.75,60.51923076923077,40.0,86.87499999999999
2025-12-07,2025-12-13,Best Colleges,False,44.0,36.083333333333336,34.44230769230769,23.58333333333333,53.003533568904615
2025-12-07,2025-12-13,Trade School,False,36.0,32.666666666666664,21.307692307692307,12.666666666666666,157.89473684210526
2025-12-14,2025-12-20,AI Porn,False,77.0,75.41666666666667,61.09615384615385,41.083333333333336,83.56997971602433
2025-12-14,2025-12-20,Best Colleges,False,46.0,36.16666666666666,34.88461538461539,23.08333333333333,56.67870036101084
2025-12-14,2025-12-20,Trade School,False,33.0,32.5,21.73076923076923,12.5,160.0
2025-12-21,2025-12-27,AI Porn,False,84.0,76.33333333333333,61.65384615384615,42.833333333333336,78.2101167315175
2025-12-21,2025-12-27,Best Colleges,False,35.0,35.666666666666664,35.17307692307692,22.666666666666668,57.352941176470566
2025-12-21,2025-12-27,Trade School,False,18.0,31.08333333333333,21.923076923076923,12.083333333333334,157.2413793103448
2025-12-28,2026-01-03,AI Porn,False,94.0,77.58333333333333,62.40384615384615,44.333333333333336,74.99999999999997
2025-12-28,2026-01-03,Best Colleges,False,39.0,36.0,35.5,22.666666666666668,58.823529411764696
2025-12-28,2026-01-03,Trade School,False,19.0,30.25,22.07692307692308,12.0,152.08333333333334
2026-01-04,2026-01-10,AI Porn,False,88.0,78.33333333333333,63.13461538461539,45.25,73.11233885819519
2026-01-04,2026-01-10,Best Colleges,False,43.0,36.833333333333336,35.82692307692308,22.83333333333333,61.3138686131387
2026-01-04,2026-01-10,Trade School,False,30.0,30.0,22.384615384615383,12.083333333333334,148.27586206896552
2026-01-11,2026-01-17,AI Porn,False,82.0,78.66666666666667,63.78846153846154,46.083333333333336,70.70524412296564
2026-01-11,2026-01-17,Best Colleges,False,53.0,38.833333333333336,36.32692307692308,23.0,68.84057971014495
2026-01-11,2026-01-17,Trade School,False,35.0,30.33333333333333,22.76923076923077,12.166666666666666,149.3150684931507
2026-01-18,2026-01-24,AI Porn,False,75.0,78.75,64.34615384615384,46.583333333333336,69.05187835420392
2026-01-18,2026-01-24,Best Colleges,False,53.0,40.833333333333336,36.82692307692308,23.416666666666668,74.37722419928825
2026-01-18,2026-01-24,Trade School,False,41.0,31.33333333333333,23.26923076923077,12.416666666666666,152.3489932885906
2026-01-25,2026-01-31,AI Porn,False,84.0,79.75,65.01923076923077,47.25,68.78306878306879
2026-01-25,2026-01-31,Best Colleges,False,64.0,43.75,37.57692307692308,23.666666666666668,84.85915492957746
2026-01-25,2026-01-31,Trade School,False,48.0,32.916666666666664,23.923076923076923,12.583333333333334,161.58940397350992
2026-02-01,2026-02-07,AI Porn,False,79.0,80.08333333333333,65.59615384615384,47.91666666666666,67.13043478260869
2026-02-01,2026-02-07,Best Colleges,False,66.0,46.66666666666666,38.36538461538461,23.666666666666668,97.18309859154928
2026-02-01,2026-02-07,Trade School,False,54.0,35.083333333333336,24.653846153846157,12.75,175.16339869281046
2026-02-08,2026-02-14,AI Porn,False,76.0,80.16666666666667,66.13461538461539,48.41666666666666,65.57659208261619
2026-02-08,2026-02-14,Best Colleges,False,72.0,49.833333333333336,39.25,23.83333333333333,109.09090909090912
2026-02-08,2026-02-14,Trade School,False,42.0,35.75,25.21153846153846,12.75,180.39215686274508
2026-02-15,2026-02-21,AI Porn,False,75.0,80.08333333333333,66.67307692307692,48.583333333333336,64.8370497427101
2026-02-15,2026-02-21,Best Colleges,False,86.0,54.0,40.40384615384615,24.416666666666668,121.160409556314
2026-02-15,2026-02-21,Trade School,False,46.0,36.91666666666666,25.846153846153847,13.083333333333334,182.16560509554137
2026-02-22,2026-02-28,AI Porn,False,78.0,80.66666666666667,67.28846153846153,48.833333333333336,65.1877133105802
2026-02-22,2026-02-28,Best Colleges,False,64.0,55.41666666666666,41.13461538461539,24.666666666666668,124.66216216216216
2026-02-22,2026-02-28,Trade School,False,55.0,38.083333333333336,26.634615384615383,13.083333333333334,191.0828025477707
2026-03-01,2026-03-07,AI Porn,False,86.0,81.5,68.07692307692308,48.75,67.17948717948718
2026-03-01,2026-03-07,Best Colleges,False,41.0,55.16666666666666,41.40384615384615,25.0,120.66666666666666
2026-03-01,2026-03-07,Trade School,False,40.0,38.41666666666666,27.115384615384617,13.25,189.937106918239
2026-03-08,2026-03-14,AI Porn,False,86.0,82.25,68.84615384615384,48.66666666666666,69.00684931506851
2026-03-08,2026-03-14,Best Colleges,False,41.0,54.75,41.69230769230769,25.25,116.83168316831684
2026-03-08,2026-03-14,Trade School,False,38.0,38.833333333333336,27.57692307692308,13.5,187.6543209876544
2026-03-15,2026-03-21,AI Porn,False,83.0,82.16666666666667,69.5576923076923,47.91666666666666,71.47826086956523
2026-03-15,2026-03-21,Best Colleges,False,45.0,55.583333333333336,41.94230769230769,26.25,111.74603174603176
2026-03-15,2026-03-21,Trade School,False,37.0,40.41666666666666,28.01923076923077,14.0,188.69047619047615
2026-03-22,2026-03-28,AI Porn,False,89.0,81.75,70.36538461538461,47.25,73.01587301587303
2026-03-22,2026-03-28,Best Colleges,False,49.0,56.41666666666666,42.26923076923077,27.08333333333333,108.3076923076923
2026-03-22,2026-03-28,Trade School,False,38.0,42.0,28.46153846153846,14.333333333333334,193.02325581395348
2026-03-29,2026-04-04,AI Porn,False,88.0,81.75,71.0,47.66666666666666,71.50349650349652
2026-03-29,2026-04-04,Best Colleges,False,55.0,57.41666666666666,42.67307692307692,27.75,106.9069069069069
2026-03-29,2026-04-04,Trade School,False,36.0,42.5,28.846153846153847,14.5,193.1034482758621
2026-04-05,2026-04-11,AI Porn,False,87.0,82.16666666666667,71.6923076923077,47.91666666666666,71.47826086956523
2026-04-05,2026-04-11,Best Colleges,False,62.0,58.16666666666666,43.25,28.166666666666668,106.50887573964494
2026-04-05,2026-04-11,Trade School,False,38.0,42.75,29.307692307692307,14.416666666666666,196.53179190751447
2026-04-12,2026-04-18,AI Porn,False,88.0,83.25,72.40384615384616,48.333333333333336,72.24137931034483
2026-04-12,2026-04-18,Best Colleges,False,56.0,58.41666666666666,43.69230769230769,28.666666666666668,103.77906976744184
2026-04-12,2026-04-18,Trade School,False,41.0,42.75,29.807692307692307,14.416666666666666,196.53179190751447
2026-04-19,2026-04-25,AI Porn,False,79.0,82.83333333333333,72.9423076923077,48.5,70.79037800687284
2026-04-19,2026-04-25,Best Colleges,False,52.0,57.41666666666666,44.05769230769231,29.33333333333333,95.73863636363636
2026-04-19,2026-04-25,Trade School,False,39.0,42.0,30.25,14.583333333333334,188.0
2026-04-26,2026-05-02,AI Porn,False,87.0,83.5,73.63461538461539,48.66666666666666,71.57534246575344
2026-04-26,2026-05-02,Best Colleges,False,58.0,56.75,44.48076923076923,30.25,87.60330578512396
2026-04-26,2026-05-02,Trade School,False,44.0,41.16666666666666,30.78846153846154,14.583333333333334,182.28571428571425
2026-05-03,2026-05-09,AI Porn,False,91.0,84.75,74.40384615384616,48.91666666666666,73.25383304940377
2026-05-03,2026-05-09,Best Colleges,False,74.0,56.91666666666666,45.15384615384615,31.33333333333333,81.64893617021276
2026-05-03,2026-05-09,Trade School,False,58.0,42.5,31.615384615384617,14.75,188.13559322033896
2026-05-10,2026-05-16,AI Porn,False,88.0,85.83333333333333,75.13461538461539,49.16666666666666,74.57627118644068
2026-05-10,2026-05-16,Best Colleges,False,79.0,56.333333333333336,45.80769230769231,32.916666666666664,71.13924050632914
2026-05-10,2026-05-16,Trade School,False,59.0,43.583333333333336,32.46153846153846,14.916666666666666,192.1787709497207
2026-05-17,2026-05-23,AI Porn,False,92.0,87.0,75.88461538461539,49.75,74.87437185929649
2026-05-17,2026-05-23,Best Colleges,False,67.0,56.583333333333336,46.30769230769231,34.166666666666664,65.60975609756099
2026-05-17,2026-05-23,Trade School,False,42.0,42.5,33.0,14.916666666666666,184.9162011173184
2026-05-24,2026-05-30,AI Porn,False,95.0,87.75,76.57692307692308,50.91666666666666,72.3404255319149
2026-05-24,2026-05-30,Best Colleges,False,68.0,58.833333333333336,46.88461538461539,35.083333333333336,67.6959619952494
2026-05-24,2026-05-30,Trade School,False,44.0,42.833333333333336,33.55769230769231,14.916666666666666,187.1508379888268
2026-05-31,2026-06-06,AI Porn,False,96.0,88.58333333333333,77.17307692307692,52.5,68.73015873015873
2026-05-31,2026-06-06,Best Colleges,False,71.0,61.333333333333336,47.55769230769231,35.916666666666664,70.76566125290024
2026-05-31,2026-06-06,Trade School,False,45.0,43.41666666666666,34.11538461538461,15.083333333333334,187.8453038674033
2026-06-07,2026-06-13,AI Porn,False,89.0,89.08333333333333,77.63461538461539,54.083333333333336,64.71494607087827
2026-06-07,2026-06-13,Best Colleges,False,64.0,62.91666666666666,48.05769230769231,36.41666666666666,72.76887871853548
2026-06-07,2026-06-13,Trade School,False,42.0,43.833333333333336,34.65384615384615,15.083333333333334,190.60773480662985
2026-06-14,2026-06-20,AI Porn,False,89.0,89.08333333333333,78.09615384615384,55.583333333333336,60.269865067466256
2026-06-14,2026-06-20,Best Colleges,False,69.0,64.58333333333333,48.57692307692308,37.25,73.37807606263982
2026-06-14,2026-06-20,Trade School,False,47.0,44.583333333333336,35.28846153846154,15.0,197.22222222222223
2026-06-21,2026-06-27,AI Porn,False,90.0,89.25,78.57692307692308,56.41666666666666,58.19793205317578
2026-06-21,2026-06-27,Best Colleges,False,71.0,65.91666666666667,49.23076923076923,37.5,75.77777777777779
2026-06-21,2026-06-27,Trade School,False,48.0,45.583333333333336,35.96153846153846,14.75,209.0395480225989
2026-06-28,2026-07-04,AI Porn,False,83.0,88.91666666666667,78.84615384615384,57.91666666666666,53.52517985611512
2026-06-28,2026-07-04,Best Colleges,False,55.0,65.33333333333333,49.57692307692308,37.91666666666666,72.30769230769229
2026-06-28,2026-07-04,Trade School,False,35.0,45.333333333333336,36.38461538461539,14.666666666666666,209.09090909090912
2026-07-05,2026-07-11,AI Porn,False,100.0,89.91666666666667,79.51923076923077,59.083333333333336,52.18617771509169
2026-07-05,2026-07-11,Best Colleges,False,52.0,65.0,49.88461538461539,38.16666666666666,70.30567685589521
2026-07-05,2026-07-11,Trade School,False,36.0,44.91666666666666,36.82692307692308,14.5,209.77011494252872
2026-07-12,2026-07-18,AI Porn,False,89.0,90.75,79.96153846153847,60.333333333333336,50.41436464088398
2026-07-12,2026-07-18,Best Colleges,False,45.0,64.41666666666667,50.05769230769231,38.41666666666666,67.67895878524948
2026-07-12,2026-07-18,Trade School,False,28.0,44.0,37.07692307692308,14.416666666666666,205.2023121387284
2026-07-19,2026-07-25,AI Porn,False,91.0,91.08333333333331,80.5,61.333333333333336,48.50543478260869
2026-07-19,2026-07-25,Best Colleges,False,44.0,63.25,50.25,38.25,65.359477124183
2026-07-19,2026-07-25,Trade School,False,29.0,42.75,37.30769230769231,14.5,194.8275862068965
2026-07-26,2026-08-01,AI Porn,False,89.0,90.91666666666669,80.9423076923077,62.583333333333336,45.27296937416778
2026-07-26,2026-08-01,Best Colleges,False,53.0,61.5,50.53846153846154,38.16666666666666,61.13537117903931
2026-07-26,2026-08-01,Trade School,False,22.0,39.75,37.32692307692308,15.0,165.0
2026-08-02,2026-08-05,AI Porn,True,,,,64.0,
2026-08-02,2026-08-05,Best Colleges,True,,,,37.75,
2026-08-02,2026-08-05,Trade School,True,,,,16.333333333333332,
